ID,Acc1,Acc2,Acc3,Acc1_freq,Acc2_freq,Acc3_freq,Acc_frequency,Body,Team,Jersey,Hair,Role,Number,Dunks,Shooting,Overall,Playmaking,Defense,Title,Top_pct_performance,Body_frequency,Hair_frequency,Role_frequency,Overall_rarity,rarity_rank
5068,None,,,0.25897395171537485,,,0.25897395171537485,Human III,Nashville Miracle,Home,Brunette Bob,Player,70,79,79,73.25,74,61,BALLER #5068,0.9391752577319588,0.1811340206185567,0.019175257731958762,0.9618556701030928,0.0008651815119851168,6038
6503,None,,,0.25897395171537485,,,0.25897395171537485,Human III,Orlando Freeze,Away,Brunette Bob,Player,41,75,70,75.0,74,81,BALLER #6503,0.865979381443299,0.1811340206185567,0.019175257731958762,0.9618556701030928,0.0008651815119851168,6039
7948,None,,,0.25897395171537485,,,0.25897395171537485,Human III,Tampa Bay Omens,Home,Brunette Bob,Player,42,78,92,82.25,82,77,BALLER #7948,0.2725773195876289,0.1811340206185567,0.019175257731958762,0.9618556701030928,0.0008651815119851168,6040
8933,None,,,0.25897395171537485,,,0.25897395171537485,Human III,Cleveland Firebirds,Home,Brunette Bob,Player,21,82,83,79.25,77,75,BALLER #8933,0.5485567010309278,0.1811340206185567,0.019175257731958762,0.9618556701030928,0.0008651815119851168,6041
2797,None,,,0.25897395171537485,,,0.25897395171537485,Human III,Charlotte Clovers,Home,Brunette Bob,Player,37,67,91,75.0,67,75,BALLER #2797,0.865979381443299,0.1811340206185567,0.019175257731958762,0.9618556701030928,0.0008651815119851168,6042
8084,None,,,0.25897395171537485,,,0.25897395171537485,Human III,San Jose Sirens,Home,Brunette Bob,Player,,74,85,77.75,74,78,BALLER #8084,0.6767010309278351,0.1811340206185567,0.019175257731958762,0.9618556701030928,0.0008651815119851168,6043
8474,Headband,,,0.24182020330368487,,,0.24182020330368487,Human IV,Omaha Bullsnakes,Home,Bedhead,Player,21,82,75,79.5,83,78,BALLER #8474,0.523298969072165,0.17670103092783504,0.021134020618556702,0.9618556701030928,0.0008686077531698987,6044
2173,Headband,,,0.24182020330368487,,,0.24182020330368487,Human IV,Dallas Pythons,Home,Bedhead,Player,76,66,79,83.5,90,99,BALLER #2173,0.18443298969072164,0.17670103092783504,0.021134020618556702,0.9618556701030928,0.0008686077531698987,6045
6871,None,,,0.25897395171537485,,,0.25897395171537485,Human III,Charlotte Clovers,Away,Brunette Ponytail,Player,57,90,85,83.25,76,82,BALLER #6871,0.20154639175257727,0.1811340206185567,0.019484536082474226,0.9618556701030928,0.0008791360525010057,6046
2220,None,,,0.25897395171537485,,,0.25897395171537485,Human III,Charlotte Clovers,Away,Brunette Ponytail,Player,56,82,79,82.25,85,83,BALLER #2220,0.2725773195876289,0.1811340206185567,0.019484536082474226,0.9618556701030928,0.0008791360525010057,6047
4361,None,,,0.25897395171537485,,,0.25897395171537485,Human III,New York Torches,Away,Brunette Ponytail,Player,51,88,73,76.25,78,66,BALLER #4361,0.7909278350515464,0.1811340206185567,0.019484536082474226,0.9618556701030928,0.0008791360525010057,6048
1748,None,,,0.25897395171537485,,,0.25897395171537485,Human III,Los Angeles Knives,Home,Brunette Ponytail,Player,64,83,94,84.0,76,83,BALLER #1748,0.15144329896907216,0.1811340206185567,0.019484536082474226,0.9618556701030928,0.0008791360525010057,6049
9326,None,,,0.25897395171537485,,,0.25897395171537485,Human III,Houston Rogues,Away,Brunette Ponytail,Player,55,77,93,77.0,63,75,BALLER #9326,0.7348453608247423,0.1811340206185567,0.019484536082474226,0.9618556701030928,0.0008791360525010057,6050
3031,None,,,0.25897395171537485,,,0.25897395171537485,Human III,Charlotte Clovers,Away,Brunette Ponytail,Player,27,72,87,82.0,82,87,BALLER #3031,0.29185567010309277,0.1811340206185567,0.019484536082474226,0.9618556701030928,0.0008791360525010057,6051
4020,None,,,0.25897395171537485,,,0.25897395171537485,Human III,Tampa Bay Omens,Home,Brunette Ponytail,Player,74,60,79,71.5,81,66,BALLER #4020,0.9801030927835052,0.1811340206185567,0.019484536082474226,0.9618556701030928,0.0008791360525010057,6052
1166,None,,,0.25897395171537485,,,0.25897395171537485,Human III,New York Torches,Home,Brunette Ponytail,Player,74,82,82,79.25,86,67,BALLER #1166,0.5485567010309278,0.1811340206185567,0.019484536082474226,0.9618556701030928,0.0008791360525010057,6053
4473,Armband,,,0.24698221092757305,,,0.24698221092757305,Human IV,Dallas Pythons,Home,Bedhead,Player,78,77,76,80.25,85,83,BALLER #4473,0.4483505154639176,0.17670103092783504,0.021134020618556702,0.9618556701030928,0.0008871494621866618,6054
7765,Armband,,,0.24698221092757305,,,0.24698221092757305,Human IV,Portland Creatures,Home,Bedhead,Player,17,81,73,83.0,94,84,BALLER #7765,0.21721649484536087,0.17670103092783504,0.021134020618556702,0.9618556701030928,0.0008871494621866618,6055
8646,Armband,,,0.24698221092757305,,,0.24698221092757305,Human IV,Sierra Spiders,Away,Bedhead,Player,12,82,79,89.0,96,99,BALLER #8646,0.014020618556701003,0.17670103092783504,0.021134020618556702,0.9618556701030928,0.0008871494621866618,6056
8144,Armband,,,0.24698221092757305,,,0.24698221092757305,Human IV,Miami Tentacles,Home,Bedhead,Player,,79,95,82.25,73,82,BALLER #8144,0.2725773195876289,0.17670103092783504,0.021134020618556702,0.9618556701030928,0.0008871494621866618,6057
8772,Armband,,,0.24698221092757305,,,0.24698221092757305,Human IV,Boston Rulers,Away,Bedhead,Player,51,72,74,76.5,74,86,BALLER #8772,0.7725773195876289,0.17670103092783504,0.021134020618556702,0.9618556701030928,0.0008871494621866618,6058
355,None,,,0.25897395171537485,,,0.25897395171537485,Human I,Las Vegas Scorpions,Away,Bedhead,Player,96,76,77,77.25,74,82,BALLER #355,0.7143298969072165,0.16927835051546392,0.021134020618556702,0.9618556701030928,0.0008911473881717682,6059
7350,None,,,0.25897395171537485,,,0.25897395171537485,Human I,Wisconsin Dragons,Home,Bedhead,Player,15,74,67,75.25,85,75,BALLER #7350,0.8524742268041237,0.16927835051546392,0.021134020618556702,0.9618556701030928,0.0008911473881717682,6060
1487,None,,,0.25897395171537485,,,0.25897395171537485,Human I,Alabama Kingpins,Away,Bedhead,Player,93,81,72,77.5,85,72,BALLER #1487,0.6948453608247422,0.16927835051546392,0.021134020618556702,0.9618556701030928,0.0008911473881717682,6061
14,None,,,0.25897395171537485,,,0.25897395171537485,Human I,Alaska Whales,Away,Bedhead,Player,60,82,81,80.75,83,77,BALLER #14,0.39783505154639176,0.16927835051546392,0.021134020618556702,0.9618556701030928,0.0008911473881717682,6062
8080,None,,,0.25897395171537485,,,0.25897395171537485,Human I,New Jersey Scientists,Home,Bedhead,Player,91,86,72,76.0,71,75,BALLER #8080,0.8068041237113401,0.16927835051546392,0.021134020618556702,0.9618556701030928,0.0008911473881717682,6063
2377,None,,,0.25897395171537485,,,0.25897395171537485,Human I,San Diego Keepers,Home,Bedhead,Player,90,60,82,74.25,83,72,BALLER #2377,0.9012371134020618,0.16927835051546392,0.021134020618556702,0.9618556701030928,0.0008911473881717682,6064
488,None,,,0.25897395171537485,,,0.25897395171537485,Human I,Las Vegas Scorpions,Away,Bedhead,Player,51,89,82,85.0,88,81,BALLER #488,0.10288659793814436,0.16927835051546392,0.021134020618556702,0.9618556701030928,0.0008911473881717682,6065
903,None,,,0.25897395171537485,,,0.25897395171537485,Human I,Alaska Whales,Away,Bedhead,Player,45,93,76,80.0,77,74,BALLER #903,0.471958762886598,0.16927835051546392,0.021134020618556702,0.9618556701030928,0.0008911473881717682,6066
8934,None,,,0.25897395171537485,,,0.25897395171537485,Human I,Michigan Colliders,Home,Bedhead,Player,45,74,82,73.5,69,69,BALLER #8934,0.9307216494845361,0.16927835051546392,0.021134020618556702,0.9618556701030928,0.0008911473881717682,6067
6589,None,,,0.25897395171537485,,,0.25897395171537485,Human I,Dallas Pythons,Home,Bedhead,Player,37,66,71,69.5,69,72,BALLER #6589,0.9953608247422681,0.16927835051546392,0.021134020618556702,0.9618556701030928,0.0008911473881717682,6068
1481,None,,,0.25897395171537485,,,0.25897395171537485,Human I,Michigan Colliders,Home,Bedhead,Player,23,81,84,80.75,83,75,BALLER #1481,0.39783505154639176,0.16927835051546392,0.021134020618556702,0.9618556701030928,0.0008911473881717682,6069
5546,None,,,0.25897395171537485,,,0.25897395171537485,Human I,Toronto Spears,Away,Bedhead,Player,4,87,74,83.75,81,93,BALLER #5546,0.16793814432989695,0.16927835051546392,0.021134020618556702,0.9618556701030928,0.0008911473881717682,6070
933,None,,,0.25897395171537485,,,0.25897395171537485,Human I,Las Vegas Scorpions,Away,Bedhead,Player,75,84,67,76.25,70,84,BALLER #933,0.7909278350515464,0.16927835051546392,0.021134020618556702,0.9618556701030928,0.0008911473881717682,6071
8823,None,,,0.25897395171537485,,,0.25897395171537485,Human I,Portland Creatures,Away,Bedhead,Player,87,67,77,74.0,76,76,BALLER #8823,0.911340206185567,0.16927835051546392,0.021134020618556702,0.9618556701030928,0.0008911473881717682,6072
4889,None,,,0.25897395171537485,,,0.25897395171537485,Human I,Boston Rulers,Away,Bedhead,Player,85,61,92,83.75,85,97,BALLER #4889,0.16793814432989695,0.16927835051546392,0.021134020618556702,0.9618556701030928,0.0008911473881717682,6073
6240,None,,,0.25897395171537485,,,0.25897395171537485,Human I,D.C. Dobermans,Home,Bedhead,Player,96,74,72,75.0,86,68,BALLER #6240,0.865979381443299,0.16927835051546392,0.021134020618556702,0.9618556701030928,0.0008911473881717682,6074
870,None,,,0.25897395171537485,,,0.25897395171537485,Human I,Helena Pronghorns,Away,Bedhead,Player,23,76,74,78.75,80,85,BALLER #870,0.5925773195876289,0.16927835051546392,0.021134020618556702,0.9618556701030928,0.0008911473881717682,6075
512,None,,,0.25897395171537485,,,0.25897395171537485,Human II,Boulder Elks,Away,Bedhead,Player,72,90,61,75.75,78,74,BALLER #512,0.8249484536082474,0.17082474226804123,0.021134020618556702,0.9618556701030928,0.0008992881986605479,6076
485,None,,,0.25897395171537485,,,0.25897395171537485,Human II,Helena Pronghorns,Away,Bedhead,Player,18,85,75,77.5,74,76,BALLER #485,0.6948453608247422,0.17082474226804123,0.021134020618556702,0.9618556701030928,0.0008992881986605479,6077
8522,None,,,0.25897395171537485,,,0.25897395171537485,Human II,Los Angeles Mammoths,Home,Bedhead,Player,93,73,80,72.5,71,66,BALLER #8522,0.9588659793814434,0.17082474226804123,0.021134020618556702,0.9618556701030928,0.0008992881986605479,6078
848,None,,,0.25897395171537485,,,0.25897395171537485,Human II,Las Vegas Scorpions,Away,Bedhead,Player,58,85,73,82.25,80,91,BALLER #848,0.2725773195876289,0.17082474226804123,0.021134020618556702,0.9618556701030928,0.0008992881986605479,6079
3069,None,,,0.25897395171537485,,,0.25897395171537485,Human II,New Orleans Giants,Home,Bedhead,Player,9,85,78,82.5,89,78,BALLER #3069,0.25340206185567016,0.17082474226804123,0.021134020618556702,0.9618556701030928,0.0008992881986605479,6080
9077,None,,,0.25897395171537485,,,0.25897395171537485,Human II,St. Louis Orcs,Away,Bedhead,Player,94,78,86,78.5,71,79,BALLER #9077,0.6139175257731959,0.17082474226804123,0.021134020618556702,0.9618556701030928,0.0008992881986605479,6081
465,None,,,0.25897395171537485,,,0.25897395171537485,Human II,Tallahassee Tarantulas,Away,Bedhead,Player,8,75,78,72.0,63,72,BALLER #465,0.9709278350515463,0.17082474226804123,0.021134020618556702,0.9618556701030928,0.0008992881986605479,6082
818,None,,,0.25897395171537485,,,0.25897395171537485,Human II,Boulder Elks,Away,Bedhead,Player,13,92,83,87.75,82,94,BALLER #818,0.026494845360824693,0.17082474226804123,0.021134020618556702,0.9618556701030928,0.0008992881986605479,6083
8204,None,,,0.25897395171537485,,,0.25897395171537485,Human II,Pennsylvania Fangs,Home,Bedhead,Player,85,68,81,79.0,87,80,BALLER #8204,0.5724742268041236,0.17082474226804123,0.021134020618556702,0.9618556701030928,0.0008992881986605479,6084
550,None,,,0.25897395171537485,,,0.25897395171537485,Human II,San Diego Keepers,Away,Bedhead,Player,82,76,78,79.0,84,78,BALLER #550,0.5724742268041236,0.17082474226804123,0.021134020618556702,0.9618556701030928,0.0008992881986605479,6085
5556,None,,,0.25897395171537485,,,0.25897395171537485,Human II,Miami Tentacles,Home,Bedhead,Player,27,90,76,82.5,83,81,BALLER #5556,0.25340206185567016,0.17082474226804123,0.021134020618556702,0.9618556701030928,0.0008992881986605479,6086
495,None,,,0.25897395171537485,,,0.25897395171537485,Human II,Alaska Whales,Away,Bedhead,Player,76,78,76,79.25,81,82,BALLER #495,0.5485567010309278,0.17082474226804123,0.021134020618556702,0.9618556701030928,0.0008992881986605479,6087
3290,None,,,0.25897395171537485,,,0.25897395171537485,Human II,New Jersey Scientists,Away,Bedhead,Player,42,81,72,76.25,77,75,BALLER #3290,0.7909278350515464,0.17082474226804123,0.021134020618556702,0.9618556701030928,0.0008992881986605479,6088
842,None,,,0.25897395171537485,,,0.25897395171537485,Human II,Las Vegas Scorpions,Away,Bedhead,Player,93,72,76,74.75,81,70,BALLER #842,0.8781443298969072,0.17082474226804123,0.021134020618556702,0.9618556701030928,0.0008992881986605479,6089
4459,None,,,0.25897395171537485,,,0.25897395171537485,Human II,Toronto Spears,Away,Bedhead,Player,55,78,87,82.0,85,78,BALLER #4459,0.29185567010309277,0.17082474226804123,0.021134020618556702,0.9618556701030928,0.0008992881986605479,6090
2600,None,,,0.25897395171537485,,,0.25897395171537485,Human II,Wisconsin Dragons,Home,Bedhead,Player,42,75,86,77.5,74,75,BALLER #2600,0.6948453608247422,0.17082474226804123,0.021134020618556702,0.9618556701030928,0.0008992881986605479,6091
829,None,,,0.25897395171537485,,,0.25897395171537485,Human II,Las Vegas Scorpions,Away,Bedhead,Player,42,76,92,80.5,80,74,BALLER #829,0.42309278350515467,0.17082474226804123,0.021134020618556702,0.9618556701030928,0.0008992881986605479,6092
1710,None,,,0.25897395171537485,,,0.25897395171537485,Human V,Austin Machines,Away,Bedhead,Player,50,82,78,77.0,75,73,BALLER #1710,0.7348453608247423,0.1722680412371134,0.021134020618556702,0.9618556701030928,0.0009068862884500758,6093
3519,None,,,0.25897395171537485,,,0.25897395171537485,Human V,New York Golden Bulls,Home,Bedhead,Player,58,78,76,77.25,73,82,BALLER #3519,0.7143298969072165,0.1722680412371134,0.021134020618556702,0.9618556701030928,0.0009068862884500758,6094
8384,None,,,0.25897395171537485,,,0.25897395171537485,Human V,Dallas Pythons,Home,Bedhead,Player,75,73,78,80.0,78,91,BALLER #8384,0.471958762886598,0.1722680412371134,0.021134020618556702,0.9618556701030928,0.0009068862884500758,6095
2551,None,,,0.25897395171537485,,,0.25897395171537485,Human V,San Diego Keepers,Home,Bedhead,Player,8,67,76,74.25,67,87,BALLER #2551,0.9012371134020618,0.1722680412371134,0.021134020618556702,0.9618556701030928,0.0009068862884500758,6096
514,None,,,0.25897395171537485,,,0.25897395171537485,Human V,Las Vegas Scorpions,Away,Bedhead,Player,62,80,60,74.25,77,80,BALLER #514,0.9012371134020618,0.1722680412371134,0.021134020618556702,0.9618556701030928,0.0009068862884500758,6097
3471,None,,,0.25897395171537485,,,0.25897395171537485,Human V,St. Louis Orcs,Home,Bedhead,Player,23,87,60,74.5,75,76,BALLER #3471,0.8901030927835052,0.1722680412371134,0.021134020618556702,0.9618556701030928,0.0009068862884500758,6098
9647,None,,,0.25897395171537485,,,0.25897395171537485,Human V,Phoenix Skulls,Away,Bedhead,Player,53,90,85,88.0,86,91,BALLER #9647,0.023608247422680417,0.1722680412371134,0.021134020618556702,0.9618556701030928,0.0009068862884500758,6099
3217,None,,,0.25897395171537485,,,0.25897395171537485,Human V,Iowa City Rattlesnakes,Home,Bedhead,Player,83,67,74,75.25,85,75,BALLER #3217,0.8524742268041237,0.1722680412371134,0.021134020618556702,0.9618556701030928,0.0009068862884500758,6100
8555,None,,,0.25897395171537485,,,0.25897395171537485,Human V,Boston Rulers,Home,Bedhead,Player,25,93,75,82.25,83,78,BALLER #8555,0.2725773195876289,0.1722680412371134,0.021134020618556702,0.9618556701030928,0.0009068862884500758,6101
370,None,,,0.25897395171537485,,,0.25897395171537485,Human V,Tallahassee Tarantulas,Away,Bedhead,Player,69,78,84,82.0,86,80,BALLER #370,0.29185567010309277,0.1722680412371134,0.021134020618556702,0.9618556701030928,0.0009068862884500758,6102
8086,None,,,0.25897395171537485,,,0.25897395171537485,Human V,Sierra Spiders,Home,Bedhead,Player,4,77,65,76.5,90,74,BALLER #8086,0.7725773195876289,0.1722680412371134,0.021134020618556702,0.9618556701030928,0.0009068862884500758,6103
1650,None,,,0.25897395171537485,,,0.25897395171537485,Human V,Las Vegas Scorpions,Home,Bedhead,Player,95,63,73,70.0,75,69,BALLER #1650,0.9931958762886598,0.1722680412371134,0.021134020618556702,0.9618556701030928,0.0009068862884500758,6104
2014,None,,,0.25897395171537485,,,0.25897395171537485,Human V,Pennsylvania Fangs,Away,Bedhead,Player,14,74,87,79.25,67,89,BALLER #2014,0.5485567010309278,0.1722680412371134,0.021134020618556702,0.9618556701030928,0.0009068862884500758,6105
648,None,,,0.25897395171537485,,,0.25897395171537485,Human IV,Tallahassee Tarantulas,Away,Bedhead,Player,17,65,81,75.25,77,78,BALLER #648,0.8524742268041237,0.17670103092783504,0.021134020618556702,0.9618556701030928,0.0009302232785179113,6106
4381,None,,,0.25897395171537485,,,0.25897395171537485,Human IV,Alabama Kingpins,Home,Bedhead,Player,45,73,88,79.5,73,84,BALLER #4381,0.523298969072165,0.17670103092783504,0.021134020618556702,0.9618556701030928,0.0009302232785179113,6107
4041,None,,,0.25897395171537485,,,0.25897395171537485,Human IV,Toronto Spears,Away,Bedhead,Player,8,79,72,76.75,74,82,BALLER #4041,0.754020618556701,0.17670103092783504,0.021134020618556702,0.9618556701030928,0.0009302232785179113,6108
348,None,,,0.25897395171537485,,,0.25897395171537485,Human IV,Boulder Elks,Away,Bedhead,Player,94,73,77,77.5,76,84,BALLER #348,0.6948453608247422,0.17670103092783504,0.021134020618556702,0.9618556701030928,0.0009302232785179113,6109
2575,None,,,0.25897395171537485,,,0.25897395171537485,Human IV,Phoenix Skulls,Home,Bedhead,Player,10,71,78,78.75,92,74,BALLER #2575,0.5925773195876289,0.17670103092783504,0.021134020618556702,0.9618556701030928,0.0009302232785179113,6110
3514,None,,,0.25897395171537485,,,0.25897395171537485,Human IV,Seattle Scream,Home,Bedhead,Player,54,72,83,81.5,81,90,BALLER #3514,0.3334020618556701,0.17670103092783504,0.021134020618556702,0.9618556701030928,0.0009302232785179113,6111
5304,None,,,0.25897395171537485,,,0.25897395171537485,Human IV,Chicago Squid,Away,Bedhead,Player,41,85,79,86.5,92,90,BALLER #5304,0.04876288659793815,0.17670103092783504,0.021134020618556702,0.9618556701030928,0.0009302232785179113,6112
667,None,,,0.25897395171537485,,,0.25897395171537485,Human IV,Boulder Elks,Away,Bedhead,Player,65,98,70,81.5,83,75,BALLER #667,0.3334020618556701,0.17670103092783504,0.021134020618556702,0.9618556701030928,0.0009302232785179113,6113
8631,None,,,0.25897395171537485,,,0.25897395171537485,Human IV,New Jersey Scientists,Away,Bedhead,Player,62,86,79,83.25,87,81,BALLER #8631,0.20154639175257727,0.17670103092783504,0.021134020618556702,0.9618556701030928,0.0009302232785179113,6114
4063,None,,,0.25897395171537485,,,0.25897395171537485,Human IV,Dallas Pythons,Away,Bedhead,Player,2,69,87,72.5,62,72,BALLER #4063,0.9588659793814434,0.17670103092783504,0.021134020618556702,0.9618556701030928,0.0009302232785179113,6115
399,None,,,0.25897395171537485,,,0.25897395171537485,Human IV,Portland Bats,Away,Bedhead,Player,36,73,84,83.0,94,81,BALLER #399,0.21721649484536087,0.17670103092783504,0.021134020618556702,0.9618556701030928,0.0009302232785179113,6116
3746,None,,,0.25897395171537485,,,0.25897395171537485,Human IV,Michigan Colliders,Home,Bedhead,Player,89,73,77,77.75,77,84,BALLER #3746,0.6767010309278351,0.17670103092783504,0.021134020618556702,0.9618556701030928,0.0009302232785179113,6117
5073,Headband,,,0.24182020330368487,,,0.24182020330368487,Human I,Portland Creatures,Away,Blonde Crew,Player,39,80,74,76.25,68,83,BALLER #5073,0.7909278350515464,0.16927835051546392,0.023711340206185566,0.9618556701030928,0.0009335982128871102,6118
4461,Headband,,,0.24182020330368487,,,0.24182020330368487,Human I,Portland Creatures,Away,Blonde Crew,Player,33,72,83,74.75,63,81,BALLER #4461,0.8781443298969072,0.16927835051546392,0.023711340206185566,0.9618556701030928,0.0009335982128871102,6119
5302,Headband,,,0.24182020330368487,,,0.24182020330368487,Human I,Portland Bats,Home,Blonde Crew,Player,52,73,86,76.25,71,75,BALLER #5302,0.7909278350515464,0.16927835051546392,0.023711340206185566,0.9618556701030928,0.0009335982128871102,6120
1775,Headband,,,0.24182020330368487,,,0.24182020330368487,Human I,D.C. Dobermans,Home,Blonde Crew,Player,60,92,96,90.5,80,94,BALLER #1775,0.004639175257731942,0.16927835051546392,0.023711340206185566,0.9618556701030928,0.0009335982128871102,6121
9674,Headband,,,0.24182020330368487,,,0.24182020330368487,Human I,St. Louis Orcs,Home,Blonde Crew,Player,39,85,83,87.25,86,95,BALLER #9674,0.03381443298969067,0.16927835051546392,0.023711340206185566,0.9618556701030928,0.0009335982128871102,6122
8013,Headband,,,0.24182020330368487,,,0.24182020330368487,Human I,Alaska Whales,Home,Blonde Crew,Player,17,78,74,79.75,81,86,BALLER #8013,0.4984536082474227,0.16927835051546392,0.023711340206185566,0.9618556701030928,0.0009335982128871102,6123
3765,Headband,,,0.24182020330368487,,,0.24182020330368487,Human I,New York Golden Bulls,Home,Red Crew,Player,58,73,72,79.75,82,92,BALLER #3765,0.4984536082474227,0.16927835051546392,0.02381443298969072,0.9618556701030928,0.0009376573355518368,6124
4781,Headband,,,0.24182020330368487,,,0.24182020330368487,Human I,Omaha Bullsnakes,Away,Red Crew,Player,55,73,80,79.75,81,85,BALLER #4781,0.4984536082474227,0.16927835051546392,0.02381443298969072,0.9618556701030928,0.0009376573355518368,6125
5497,Headband,,,0.24182020330368487,,,0.24182020330368487,Human I,Omaha Bullsnakes,Home,Red Crew,Player,39,72,81,81.0,99,72,BALLER #5497,0.3768041237113402,0.16927835051546392,0.02381443298969072,0.9618556701030928,0.0009376573355518368,6126
6542,Headband,,,0.24182020330368487,,,0.24182020330368487,Human I,Dallas Pythons,Away,Red Crew,Player,22,75,83,80.5,87,77,BALLER #6542,0.42309278350515467,0.16927835051546392,0.02381443298969072,0.9618556701030928,0.0009376573355518368,6127
7248,Headband,,,0.24182020330368487,,,0.24182020330368487,Human II,San Diego Keepers,Home,Blonde Crew,Player,53,74,87,84.25,90,86,BALLER #7248,0.1380412371134021,0.17082474226804123,0.023711340206185566,0.9618556701030928,0.0009421268201911949,6128
2561,Headband,,,0.24182020330368487,,,0.24182020330368487,Human II,D.C. Dobermans,Home,Blonde Crew,Player,,81,72,78.75,69,93,BALLER #2561,0.5925773195876289,0.17082474226804123,0.023711340206185566,0.9618556701030928,0.0009421268201911949,6129
5589,Headband,,,0.24182020330368487,,,0.24182020330368487,Human II,Pennsylvania Fangs,Away,Blonde Crew,Player,68,93,71,83.75,72,99,BALLER #5589,0.16793814432989695,0.17082474226804123,0.023711340206185566,0.9618556701030928,0.0009421268201911949,6130
2892,Headband,,,0.24182020330368487,,,0.24182020330368487,Human II,Iowa City Rattlesnakes,Home,Blonde Crew,Player,93,81,72,73.75,79,63,BALLER #2892,0.920618556701031,0.17082474226804123,0.023711340206185566,0.9618556701030928,0.0009421268201911949,6131
5268,Headband,,,0.24182020330368487,,,0.24182020330368487,Human II,Sierra Spiders,Away,Red Crew,Player,17,64,65,75.5,88,85,BALLER #5268,0.8379381443298969,0.17082474226804123,0.02381443298969072,0.9618556701030928,0.0009462230237572435,6132
1728,Headband,,,0.24182020330368487,,,0.24182020330368487,Human II,New Orleans Giants,Home,Red Crew,Player,63,77,92,79.5,72,77,BALLER #1728,0.523298969072165,0.17082474226804123,0.02381443298969072,0.9618556701030928,0.0009462230237572435,6133
1602,Headband,,,0.24182020330368487,,,0.24182020330368487,Human II,Portland Creatures,Home,Red Crew,Player,97,76,70,78.75,77,92,BALLER #1602,0.5925773195876289,0.17082474226804123,0.02381443298969072,0.9618556701030928,0.0009462230237572435,6134
9178,Headband,,,0.24182020330368487,,,0.24182020330368487,Human I,Toronto Spears,Away,Spiked,Player,12,94,92,89.0,96,74,BALLER #9178,0.014020618556701003,0.16927835051546392,0.024123711340206185,0.9618556701030928,0.0009498347035460167,6135
8199,Headband,,,0.24182020330368487,,,0.24182020330368487,Human I,Portland Creatures,Home,Spiked,Player,71,90,75,77.5,73,72,BALLER #8199,0.6948453608247422,0.16927835051546392,0.024123711340206185,0.9618556701030928,0.0009498347035460167,6136
7741,Headband,,,0.24182020330368487,,,0.24182020330368487,Human I,Delaware Horsemen,Away,Spiked,Player,41,83,74,80.25,87,77,BALLER #7741,0.4483505154639176,0.16927835051546392,0.024123711340206185,0.9618556701030928,0.0009498347035460167,6137
8222,Headband,,,0.24182020330368487,,,0.24182020330368487,Human V,Chicago Squid,Home,Blonde Crew,Player,85,86,87,78.25,66,74,BALLER #8222,0.6355670103092783,0.1722680412371134,0.023711340206185566,0.9618556701030928,0.0009500868536750069,6138
7429,Headband,,,0.24182020330368487,,,0.24182020330368487,Human V,Chicago Squid,Home,Blonde Crew,Player,50,85,95,83.5,79,75,BALLER #7429,0.18443298969072164,0.1722680412371134,0.023711340206185566,0.9618556701030928,0.0009500868536750069,6139
8014,Headband,,,0.24182020330368487,,,0.24182020330368487,Human V,Austin Machines,Home,Blonde Crew,Player,19,74,97,80.75,81,71,BALLER #8014,0.39783505154639176,0.1722680412371134,0.023711340206185566,0.9618556701030928,0.0009500868536750069,6140
7952,Headband,,,0.24182020330368487,,,0.24182020330368487,Human V,Delaware Horsemen,Home,Blonde Crew,Player,8,94,84,88.25,86,89,BALLER #7952,0.020412371134020613,0.1722680412371134,0.023711340206185566,0.9618556701030928,0.0009500868536750069,6141
2593,Headband,,,0.24182020330368487,,,0.24182020330368487,Human V,Austin Machines,Home,Blonde Crew,Player,3,75,93,82.5,91,71,BALLER #2593,0.25340206185567016,0.1722680412371134,0.023711340206185566,0.9618556701030928,0.0009500868536750069,6142
5142,Armband,,,0.24698221092757305,,,0.24698221092757305,Human I,Michigan Colliders,Home,Blonde Crew,Player,34,88,86,82.0,80,74,BALLER #5142,0.29185567010309277,0.16927835051546392,0.023711340206185566,0.9618556701030928,0.000953527238777968,6143
522,None,,,0.25897395171537485,,,0.25897395171537485,Human III,Boulder Elks,Away,Bedhead,Player,1,80,80,76.75,67,80,BALLER #522,0.754020618556701,0.1811340206185567,0.021134020618556702,0.9618556701030928,0.0009535602685857471,6144
603,None,,,0.25897395171537485,,,0.25897395171537485,Human III,Boulder Elks,Away,Bedhead,Player,69,83,74,75.25,68,76,BALLER #603,0.8524742268041237,0.1811340206185567,0.021134020618556702,0.9618556701030928,0.0009535602685857471,6145
988,None,,,0.25897395171537485,,,0.25897395171537485,Human III,Helena Pronghorns,Away,Bedhead,Player,37,86,85,81.25,68,86,BALLER #988,0.3546391752577319,0.1811340206185567,0.021134020618556702,0.9618556701030928,0.0009535602685857471,6146
228,None,,,0.25897395171537485,,,0.25897395171537485,Human III,Helena Pronghorns,Away,Bedhead,Player,23,69,77,77.5,81,83,BALLER #228,0.6948453608247422,0.1811340206185567,0.021134020618556702,0.9618556701030928,0.0009535602685857471,6147
56,None,,,0.25897395171537485,,,0.25897395171537485,Human III,Helena Pronghorns,Away,Bedhead,Player,55,70,77,78.25,97,69,BALLER #56,0.6355670103092783,0.1811340206185567,0.021134020618556702,0.9618556701030928,0.0009535602685857471,6148
